date,consignor_name,origin_country,commodity_code,description,customs_value_dkk,customs_duty,invoice_currency,net_mass,border_mot,inland_mot,cpc,duty_regime_code,shipments
2025-07-12,SourceByNet Pte. Ltd.,CN,6303929090,Curtain SILKEBORG,2622.36,314.68,DKK,35.9,1,3,4000000,100,1
2025-08-01,Unique Furniture A/S,PK,9401790000,Recliner chair STOUBY,11266.09,0.0,USD,134.1,1,3,4000000,100,1
2025-10-13,JYSK A/S,CN,9401710000,Dining chair JONSTRUP sort,13911.34,0.0,DKK,315.1,3,2,4000000,100,1
2025-04-11,ScanCom International A/S,CN,6302310000,Bed linen NEXO,4713.69,565.64,DKK,45.6,1,3,4000000,100,1
2025-04-23,2-Connect ApS,CN,6303929090,Curtain SILKEBORG (B-kval.),8586.02,1030.32,USD,133.3,4,3,4071000,100,1
2025-03-27,SourceByNet Pte. Ltd.,UA,9404909000,Duvet 200g HIMMELBJERG,10824.56,400.51,DKK,146.2,1,3,4000000,100,1
2025-04-09,2-Connect ApS,CN,9401710000,Dining chair JONSTRUP,45785.22,0.0,DKK,899.9,1,3,4000000,100,1
2025-10-16,SourceByNet Pte. Ltd.,MY,6301901000,Blanket SKAGEN (B-kval.),117116.57,14053.99,DKK,2720.5,1,3,4000000,100,1
2025-07-26,Intex Development Company Ltd,CN,9403601000,Bookshelf TAMBOHUSE,145000.98,0.0,USD,2435.7,1,3,4000000,100,1
2025-11-19,Zolo,CN,9403601000,Bookshelf TAMBOHUSE,244026.44,0.0,DKK,2079.0,3,2,4071000,100,1
2025-04-13,Schou,CN,9404219000,Mattress GULDAGER,16641.71,615.74,DKK,232.6,4,4,4000000,100,1
2025-11-07,2-Connect ApS,CN,9401710000,Dining chair JONSTRUP,32922.73,0.0,DKK,596.7,1,3,4000000,100,1
2025-01-08,ScanCom International A/S,CN,9401610000,Lounge set VONGE,38618.73,0.0,EUR,563.7,3,3,4000000,100,1
2025-09-09,Zolo,CN,3926909290,Air bed VELOUR DURABEAM,26428.04,0.0,USD,383.3,1,3,4000000,300,1
2025-04-12,Trade Point A/S,CN,9401610000,Lounge set VONGE,24844.55,0.0,EUR,295.9,3,3,4000000,100,1
2025-07-10,JYSK A/S,IN,7013990090,Glass vase ROMO,3711.16,408.23,DKK,48.2,4,3,4000000,100,1
2025-11-02,Zolo,VN,9404909000,Duvet 200g HIMMELBJERG,116976.71,4328.14,DKK,1055.6,4,3,4000000,100,1
2025-06-22,JYSK A/S,CN,9404909000,Duvet 200g HIMMELBJERG,37245.98,1378.1,EUR,348.6,1,3,4000000,100,1
2025-09-22,Unique Furniture A/S,VN,6301401000,Blanket SKAGEN,66674.45,8000.93,NOK,1441.5,4,3,4000000,100,1
2025-02-20,Unique Furniture A/S,CN,9401710000,Dining chair JONSTRUP,33047.07,0.0,DKK,419.7,3,2,4000000,100,1
2025-09-20,ScanCom International A/S,VN,9403601000,Bookshelf TAMBOHUSE,57895.8,0.0,USD,1237.3,1,3,4000000,300,1
2025-05-21,Schou,IN,9403208000,Lounge set FJELLERUP,7439.12,0.0,EUR,66.9,3,3,4000000,100,1
2025-07-24,2-Connect ApS,IN,9404219000,Pillow KRONBORG,31400.48,0.0,DKK,754.3,1,3,4000000,300,1
2025-10-10,SourceByNet Pte. Ltd.,CN,9401300000,Office chair GUDHJEM,57595.14,0.0,EUR,484.2,3,3,4000000,100,1
2025-05-04,JYSK A/S,CN,6302310000,Bed linen NEXO,16138.38,1936.61,USD,188.6,1,3,4000000,100,1
2025-02-28,Zolo,CN,9404219000,Pillow KRONBORG,78667.96,2910.71,DKK,887.4,1,3,4000000,100,1
2025-11-02,ScanCom International A/S,UA,6303929090,Curtain SILKEBORG,110657.03,13278.84,NOK,1197.4,1,3,4000000,100,1
2025-10-23,"Healthcare Co., LTD",ID,6301401000,Blanket SKAGEN,10154.73,1218.57,NOK,169.1,3,3,4000000,100,1
2025-04-06,Schou,CN,9401610000,Lounge set VONGE,181703.94,0.0,DKK,4257.4,3,3,4000000,100,1
2025-10-08,ScanCom International A/S,CN,9404909000,Duvet 200g HIMMELBJERG,192654.85,0.0,DKK,1696.9,1,3,4000000,300,1
2025-02-25,"LetRight Industrial Corp., LTD",CN,3926909290,Air bed VELOUR DURABEAM,296031.62,19242.06,DKK,2710.5,3,3,4000000,100,1
2025-06-06,Unique Furniture A/S,CN,9403208000,Lounge set FJELLERUP,170366.5,0.0,EUR,3179.4,3,3,4000000,100,1
2025-04-17,Actona Company A/S,CN,9403208000,Lounge set FJELLERUP,12123.17,0.0,DKK,119.0,3,3,4000000,100,1
2025-01-01,ScanCom International A/S,CN,6303929090,Curtain SILKEBORG,21249.63,2549.96,DKK,379.3,3,4,4000000,100,1
2025-02-25,Schou,PK,3926909290,Air bed VELOUR DURABEAM,481316.42,31285.57,DKK,7675.7,3,3,4000000,100,1
2025-07-02,2-Connect ApS,MA,7013990090,Glass vase ROMO,12062.53,0.0,NOK,153.0,1,3,4000000,300,1
2025-02-10,"LetRight Industrial Corp., LTD",CN,9403208000,Lounge set FJELLERUP,75593.78,0.0,DKK,645.4,1,3,4000000,100,1
2025-04-01,Schou,CN,7013990090,Glass vase ROMO,53105.73,5841.63,DKK,651.0,1,2,4000000,100,1
2025-11-20,ScanCom International A/S,CN,6301401000,Blanket SKAGEN 60x63cm,10702.6,1284.31,DKK,93.2,3,3,4000000,100,1
2025-11-10,ScanCom International A/S,CN,9404219000,Mattress GULDAGER,166970.72,6177.92,EUR,2297.9,1,3,4000000,100,1
2025-02-11,SourceByNet Pte. Ltd.,CN,9401300000,Office chair GUDHJEM,21899.32,0.0,EUR,238.8,1,3,4000000,100,1
2025-04-22,Schou,CN,9401300000,Office chair GUDHJEM,30304.07,0.0,EUR,259.7,3,2,4000000,100,1
2025-12-18,X-Mile ApS,CN,9404909000,Duvet 200g HIMMELBJERG 60x63cm,9038.3,334.42,EUR,166.0,1,3,4000000,100,1
2025-06-25,"LetRight Industrial Corp., LTD",CN,7013990090,Glass vase ROMO,10016.62,1101.83,DKK,180.2,1,3,4000000,100,1
2025-07-12,X-Mile ApS,CN,9404219000,Pillow KRONBORG,267298.69,9890.05,DKK,4084.6,4,3,4000000,100,1
2025-09-21,Unique Furniture A/S,CN,6303929090,Curtain SILKEBORG,42310.03,5077.2,DKK,375.6,1,3,4000000,100,1
2025-05-01,"Healthcare Co., LTD",IN,6303929090,Curtain SILKEBORG,33756.58,4050.79,EUR,764.4,3,3,4000000,100,1
2025-01-14,Multi Lines International Co. Ltd.,CN,9401610000,Lounge set VONGE,30869.75,0.0,DKK,267.4,3,3,4000000,100,1
2025-11-19,X-Mile ApS,PK,9404909000,Duvet 200g HIMMELBJERG,24766.6,916.36,DKK,489.7,3,2,4000000,100,1
2025-11-28,Trade Point A/S,PK,9401610000,Lounge set VONGE,92628.62,0.0,USD,1525.8,1,3,4000000,100,1
2025-08-02,X-Mile ApS,CN,6302310000,Bed linen NEXO,133838.44,16060.61,USD,1373.8,1,3,4000000,100,1
2025-11-27,X-Mile ApS,IN,9404909000,Air bed VELOUR DURABEAM,53308.94,1972.43,DKK,724.6,1,4,4000000,100,1
2025-01-26,Unique Furniture A/S,CN,9401710000,Recliner chair STOUBY,48095.67,0.0,DKK,821.3,1,2,4071000,100,1
2025-09-09,ScanCom International A/S,VN,9403601000,Bookshelf TAMBOHUSE sort,103672.28,0.0,DKK,1543.3,1,3,4000000,300,1
2025-03-16,Schou,IN,9404219000,Pillow KRONBORG,486831.16,18012.75,USD,4257.6,3,3,4071000,100,1
2025-11-28,Actona Company A/S,TW,9404219000,Pillow KRONBORG (B-kval.),70509.4,2608.85,USD,812.0,1,3,4000000,100,1
2025-04-22,JYSK A/S,PK,9403208000,Lounge set FJELLERUP sort,143701.79,0.0,DKK,1787.4,1,3,4000000,100,1
2025-10-21,X-Mile ApS,CN,9404219000,Pillow KRONBORG,36812.62,1362.07,DKK,543.9,1,4,4000000,100,1
2025-04-22,ScanCom International A/S,VN,9401790000,Recliner chair STOUBY 60x63cm,5008.86,0.0,USD,93.2,4,3,4000000,100,1
2025-11-03,Schou,CN,9401710000,Dining chair JONSTRUP W152xL203,8619.33,0.0,DKK,84.9,1,3,4000000,100,1
2025-12-26,Multi Lines International Co. Ltd.,CN,9401790000,Recliner chair STOUBY,321686.97,0.0,DKK,3487.8,3,3,4000000,100,1
2025-06-22,JYSK A/S,CN,9403208000,Lounge set FJELLERUP (B-kval.),85017.32,0.0,DKK,717.3,4,3,4000000,100,1
2025-02-09,Zolo,CN,3926909290,Air bed VELOUR DURABEAM,613.82,39.9,DKK,7.2,1,3,4000000,100,1
2025-07-26,Multi Lines International Co. Ltd.,CN,9401790000,Recliner chair STOUBY grå,40671.63,0.0,DKK,621.8,3,3,4000000,100,1
2025-08-18,SourceByNet Pte. Ltd.,VN,9401710000,Dining chair JONSTRUP,88185.62,0.0,EUR,1300.3,1,3,4000000,100,1
2025-09-18,ScanCom International A/S,CN,3926909290,Air bed VELOUR DURABEAM W152xL203,83972.35,5458.2,DKK,1538.6,3,3,4000000,100,1
2025-04-22,2-Connect ApS,CN,3926909290,Air bed VELOUR DURABEAM,195643.94,0.0,EUR,3430.3,3,3,4000000,300,1
2025-09-05,Schou,CN,6303929090,Curtain SILKEBORG,53326.98,6399.24,EUR,637.7,4,3,4000000,100,1
2025-08-25,"LetRight Industrial Corp., LTD",VN,9401790000,Recliner chair STOUBY,74527.39,0.0,NOK,1411.4,1,3,4071000,100,1
2025-03-21,Actona Company A/S,CN,9403208000,Lounge set FJELLERUP,22320.95,0.0,EUR,394.9,1,2,4000000,100,1
2025-01-25,SourceByNet Pte. Ltd.,CN,3926909290,Air bed VELOUR DURABEAM,5533.87,359.7,DKK,95.8,1,3,4000000,100,1
2025-08-14,Actona Company A/S,CN,9404219000,Mattress GULDAGER,53874.73,1993.37,USD,628.5,1,3,4000000,100,1
2025-02-07,Unique Furniture A/S,CN,6302310000,Bed linen NEXO,27106.2,3252.74,EUR,633.5,3,3,4000000,100,1
2025-10-05,Unique Furniture A/S,BD,7013990090,Glass vase ROMO sort,28009.77,3081.07,DKK,245.8,3,3,4000000,100,1
2025-08-04,Trade Point A/S,CN,9401790000,Recliner chair STOUBY,3022.61,0.0,DKK,29.1,1,3,4000000,100,1
2025-12-03,Intex Development Company Ltd,EG,9404219000,Pillow KRONBORG,44771.47,0.0,DKK,762.3,1,4,4000000,300,1
2025-01-11,SourceByNet Pte. Ltd.,TR,6301401000,Blanket SKAGEN,1262114.69,151453.76,DKK,15039.1,3,3,4000000,100,1
2025-10-10,"LetRight Industrial Corp., LTD",CN,9404909000,Duvet 200g HIMMELBJERG,13284.17,491.51,DKK,122.9,1,3,4000000,100,1
2025-05-11,Zolo,CN,9401710000,Dining chair JONSTRUP,203801.99,0.0,DKK,3310.0,3,3,4000000,100,1
2025-11-12,X-Mile ApS,UA,9401710000,Recliner chair STOUBY,57736.02,0.0,DKK,559.0,1,2,4000000,100,1
2025-09-07,Schou,VN,3926909290,Air bed VELOUR DURABEAM,318904.12,20728.77,EUR,3855.7,1,3,4000000,100,1
2025-01-21,Trade Point A/S,CN,9401790000,Recliner chair STOUBY grå,28318.13,0.0,EUR,263.5,1,3,4000000,100,1
2025-01-09,Schou,ID,6302310000,Bed linen NEXO,8145.91,977.51,DKK,106.3,4,2,4000000,100,1
2025-03-14,SourceByNet Pte. Ltd.,IN,9404219000,Pillow KRONBORG,47045.2,1740.67,USD,404.1,1,3,4000000,100,1
2025-10-02,JYSK A/S,IN,6301401000,Blanket SKAGEN (B-kval.),58976.47,7077.18,NOK,579.7,1,3,4000000,100,1
2025-08-01,JYSK A/S,CN,6301401000,Blanket SKAGEN,382211.41,45865.37,USD,4328.2,3,3,4000000,100,1
2025-03-08,Zolo,UA,9401790000,Recliner chair STOUBY,154234.93,0.0,NOK,1696.3,1,2,4000000,100,1
2025-11-28,Zolo,CN,9404909000,Duvet 200g HIMMELBJERG,153013.12,5661.49,DKK,1405.1,1,3,4000000,100,1
2025-07-11,X-Mile ApS,CN,9401790000,Recliner chair STOUBY,189245.28,0.0,DKK,3125.8,1,3,4000000,100,1
2025-12-04,2-Connect ApS,CN,6302310000,Bed linen NEXO,18920.64,2270.48,DKK,250.7,1,3,4000000,100,1
2025-09-11,"LetRight Industrial Corp., LTD",TR,9401300000,Office chair GUDHJEM,45464.72,0.0,DKK,425.2,1,2,4000000,100,1
2025-11-13,Zolo,IN,6303929090,Curtain SILKEBORG,350736.76,42088.41,DKK,3255.6,1,3,4000000,100,1
2025-08-13,Multi Lines International Co. Ltd.,IN,9404219000,Pillow KRONBORG (B-kval.),23646.93,874.94,NOK,261.2,1,3,4000000,100,1
2025-11-07,"LetRight Industrial Corp., LTD",IN,9404219000,Mattress GULDAGER sort,1665.15,0.0,DKK,16.7,3,3,4000000,300,1
2025-08-03,SourceByNet Pte. Ltd.,UA,6301401000,Blanket SKAGEN (B-kval.),97111.11,11653.33,DKK,1035.5,3,2,4000000,100,1
2025-04-18,Intex Development Company Ltd,CN,6303929090,Curtain SILKEBORG,53120.24,0.0,USD,481.3,3,3,4000000,300,1
2025-11-07,2-Connect ApS,CN,9404909000,Duvet 200g HIMMELBJERG,23725.06,877.83,USD,292.2,1,3,4000000,100,1
2025-07-17,"LetRight Industrial Corp., LTD",CN,9401300000,Office chair GUDHJEM,104451.68,0.0,EUR,2152.7,1,3,4000000,300,1
2025-04-13,JYSK A/S,CN,9401300000,Office chair GUDHJEM grå,311044.08,0.0,DKK,3319.0,1,3,4000000,100,1
2025-03-04,"LetRight Industrial Corp., LTD",CN,7013990090,Glass vase ROMO,284342.34,31277.66,EUR,2875.1,3,2,4071000,100,1
2025-09-02,"LetRight Industrial Corp., LTD",CN,6303929090,Curtain SILKEBORG,2819.19,338.3,DKK,24.3,1,3,4000000,100,1
2025-10-22,Actona Company A/S,IN,9404219000,Mattress GULDAGER,36832.77,1362.81,USD,454.1,1,3,4000000,100,1
2025-03-27,Intex Development Company Ltd,VN,9401300000,Office chair GUDHJEM,22643.17,0.0,DKK,318.3,1,2,4000000,100,1
2025-06-13,Intex Development Company Ltd,VN,6303929090,Curtain SILKEBORG,6612.22,793.47,EUR,71.4,4,3,4000000,100,1
2025-07-09,SourceByNet Pte. Ltd.,CN,6301401000,Blanket SKAGEN sort,17398.44,2087.81,USD,245.2,1,3,4000000,100,1
2025-12-24,2-Connect ApS,CN,6303929090,Curtain SILKEBORG,107228.62,12867.43,DKK,2143.9,1,3,4000000,100,1
2025-08-15,JYSK A/S,CN,9401790000,Recliner chair STOUBY,27525.44,0.0,DKK,250.3,3,3,4071000,100,1
2025-08-09,Unique Furniture A/S,CN,9401300000,Office chair GUDHJEM,25281.25,0.0,EUR,352.5,1,3,4000000,300,1
2025-12-17,Trade Point A/S,CN,6303929090,Curtain SILKEBORG,4723.95,566.87,EUR,43.1,4,3,4000000,100,1
2025-09-17,Intex Development Company Ltd,CN,9401790000,Recliner chair STOUBY,86500.43,0.0,NOK,1118.2,4,3,4000000,100,1
2025-08-04,2-Connect ApS,PK,9401610000,Lounge set VONGE,229070.99,0.0,EUR,5387.8,3,2,4000000,100,1
2025-11-18,SourceByNet Pte. Ltd.,CN,9403208000,Lounge set FJELLERUP (B-kval.),2995.04,0.0,DKK,38.9,3,3,4000000,100,1
2025-11-07,JYSK A/S,BD,6301401000,Blanket SKAGEN,1465.06,175.81,NOK,20.1,4,2,4000000,100,1
2025-10-07,X-Mile ApS,CN,6302310000,Bed linen NEXO,8189.56,982.75,USD,109.2,1,3,4000000,100,1
2025-05-02,ScanCom International A/S,IN,9401710000,Dining chair JONSTRUP,225723.94,0.0,EUR,2043.6,4,3,4000000,100,1
2025-05-07,"LetRight Industrial Corp., LTD",CN,9403601000,Bookshelf TAMBOHUSE,14009.18,0.0,NOK,251.2,1,3,4000000,100,1
2025-03-04,Schou,IN,9404219000,Mattress GULDAGER 60x63cm,5559.25,205.69,NOK,84.2,3,3,4000000,100,1
2025-10-21,2-Connect ApS,PK,6303929090,Curtain SILKEBORG,34181.15,4101.74,DKK,325.2,3,3,4000000,100,1
2025-11-19,"Healthcare Co., LTD",CN,9404909000,Duvet 200g HIMMELBJERG,4997.32,184.9,EUR,74.0,3,3,4071000,100,1
2025-02-05,2-Connect ApS,TR,9404909000,Duvet 200g HIMMELBJERG,131379.18,4861.03,DKK,1396.2,1,3,4000000,100,1
2025-07-28,SourceByNet Pte. Ltd.,VN,6303929090,Curtain SILKEBORG,103802.08,12456.25,EUR,1794.0,4,3,4000000,100,1
2025-03-16,Schou,VN,6301401000,Blanket SKAGEN,32919.7,3950.36,DKK,281.1,1,4,4000000,100,1
2025-09-07,Intex Development Company Ltd,TR,9401790000,Recliner chair STOUBY,50564.91,0.0,DKK,475.5,1,3,4000000,300,1
2025-02-27,"LetRight Industrial Corp., LTD",PK,9404909000,Duvet 200g HIMMELBJERG,68342.12,0.0,DKK,886.0,1,2,4000000,300,1
2025-01-01,"LetRight Industrial Corp., LTD",VN,3926909290,Air bed VELOUR DURABEAM,51152.84,3324.93,DKK,642.4,1,3,4000000,100,1
2025-11-12,2-Connect ApS,TR,9404219000,Pillow KRONBORG,55545.62,2055.19,USD,546.6,1,3,4000000,100,1
2025-07-27,SourceByNet Pte. Ltd.,IN,9403601000,Bookshelf TAMBOHUSE grå,53081.29,0.0,DKK,479.2,1,3,4000000,100,1
2025-11-01,Trade Point A/S,IN,6301401000,Blanket SKAGEN,314379.51,0.0,DKK,3461.3,1,3,4071000,300,1
2025-07-25,JYSK A/S,TW,9401790000,Recliner chair STOUBY,60222.97,0.0,NOK,827.5,1,3,4000000,100,1
2025-01-19,"Healthcare Co., LTD",CN,9401790000,Recliner chair STOUBY sort,3836.5,0.0,NOK,61.1,1,2,4000000,100,1
2025-06-19,JYSK A/S,CN,9404219000,Pillow KRONBORG,2659.58,98.4,NOK,24.8,1,3,4000000,100,1
2025-11-13,"Healthcare Co., LTD",VN,9401790000,Recliner chair STOUBY,6444.66,0.0,EUR,105.5,1,3,4000000,300,1
2025-01-15,ScanCom International A/S,IN,9401790000,Recliner chair STOUBY W152xL203,419030.4,0.0,DKK,8194.7,1,3,4000000,100,1
2025-03-12,X-Mile ApS,MY,6302310000,Bed linen NEXO,4127.83,495.34,EUR,38.6,3,3,4000000,100,1
2025-03-19,"Healthcare Co., LTD",CN,6303929090,Curtain SILKEBORG,20842.06,2501.05,EUR,315.5,1,3,4000000,100,1
2025-03-24,"Healthcare Co., LTD",CN,9403601000,Bookshelf TAMBOHUSE,95032.82,0.0,USD,979.2,1,3,4000000,100,1
2025-11-12,ScanCom International A/S,VN,9401710000,Dining chair JONSTRUP,161980.04,0.0,DKK,1845.3,3,2,4000000,100,1
2025-09-04,Intex Development Company Ltd,CN,6303929090,Curtain SILKEBORG,167887.09,20146.45,NOK,1404.6,3,3,4000000,100,1
2025-03-17,"LetRight Industrial Corp., LTD",CN,9401790000,Recliner chair STOUBY,65451.53,0.0,DKK,1208.0,4,3,4000000,100,1
2025-11-18,X-Mile ApS,CN,9403208000,Lounge set FJELLERUP,97978.43,0.0,DKK,1821.8,1,3,4000000,100,1
2025-06-27,JYSK A/S,VN,9401610000,Lounge set VONGE,182518.57,0.0,DKK,1900.9,3,3,4000000,100,1
2025-02-02,"LetRight Industrial Corp., LTD",CN,9401710000,Dining chair JONSTRUP,322310.09,0.0,NOK,3267.7,1,3,4000000,100,1
2025-11-14,Zolo,TR,9403601000,Bookshelf TAMBOHUSE,131472.57,0.0,EUR,2747.9,3,3,4000000,100,1
2025-05-28,Actona Company A/S,CN,6302310000,Bed linen NEXO,3332.78,399.93,USD,52.8,4,3,4000000,100,1
2025-02-24,2-Connect ApS,VN,9404219000,Mattress GULDAGER,59727.26,2209.91,NOK,797.9,1,3,4000000,100,1
2025-01-18,X-Mile ApS,IN,9401610000,Lounge set VONGE,123108.06,0.0,USD,1646.4,1,3,4000000,100,1
2025-02-23,"LetRight Industrial Corp., LTD",CN,7013990090,Glass vase ROMO,310693.72,34176.31,USD,6617.5,4,3,4000000,100,1
2025-04-24,Actona Company A/S,IN,9401610000,Lounge set VONGE,20000.48,0.0,DKK,330.9,3,3,4000000,300,1
2025-10-28,Schou,VN,3926909290,Air bed VELOUR DURABEAM,37054.54,2408.55,DKK,517.0,1,3,4000000,100,1
2025-09-17,ScanCom International A/S,CN,9403208000,Lounge set FJELLERUP sort,57882.28,0.0,NOK,609.4,3,3,4000000,100,1
2025-02-20,Zolo,CN,9404909000,Duvet 200g HIMMELBJERG,35455.67,1311.86,EUR,373.4,1,3,4000000,100,1
2025-05-04,Multi Lines International Co. Ltd.,CN,7013990090,Glass vase ROMO,14344.04,0.0,DKK,152.0,1,3,4000000,300,1
2025-04-28,Trade Point A/S,VN,9401300000,Office chair GUDHJEM W152xL203,369322.84,0.0,NOK,3765.7,1,4,4000000,100,1
2025-05-23,Trade Point A/S,UA,9401790000,Recliner chair STOUBY,22126.87,0.0,NOK,227.3,3,3,4000000,100,1
2025-04-01,Multi Lines International Co. Ltd.,CN,7013990090,Glass vase ROMO,300697.4,33076.71,EUR,3110.6,1,3,4000000,100,1
2025-02-18,Multi Lines International Co. Ltd.,IN,9401710000,Dining chair JONSTRUP,54452.89,0.0,NOK,645.6,1,3,4000000,300,1
2025-01-03,Unique Furniture A/S,CN,6301401000,Blanket SKAGEN grå,16200.58,1944.07,DKK,189.8,3,3,4071000,100,1
2025-03-25,Multi Lines International Co. Ltd.,PK,9404909000,Duvet 200g HIMMELBJERG,83598.39,3093.14,NOK,1156.6,1,3,4000000,100,1
2025-11-18,"LetRight Industrial Corp., LTD",PK,9401790000,Recliner chair STOUBY (B-kval.),77682.19,0.0,EUR,756.8,1,3,4071000,100,1
2025-07-11,2-Connect ApS,CN,6301401000,Blanket SKAGEN,110240.38,13228.85,NOK,1285.0,1,3,4000000,100,1
2025-03-07,Actona Company A/S,IL,9403601000,Bookshelf TAMBOHUSE,11762.33,0.0,DKK,245.9,1,3,4000000,100,1
2025-06-22,Unique Furniture A/S,CN,6301401000,Blanket SKAGEN (B-kval.),50608.46,6073.02,DKK,1202.2,3,4,4000000,100,1
2025-08-01,X-Mile ApS,CN,9403208000,Lounge set FJELLERUP,76790.51,0.0,USD,1827.8,1,3,4000000,100,1
2025-10-07,2-Connect ApS,CN,3926909290,Air bed VELOUR DURABEAM,123817.89,8048.16,DKK,2331.2,3,3,4000000,100,1
2025-12-08,Unique Furniture A/S,IN,9403208000,Lounge set FJELLERUP,76436.45,0.0,EUR,644.2,1,3,4000000,100,1
2025-08-02,Intex Development Company Ltd,CN,9401790000,Recliner chair STOUBY,51212.34,0.0,EUR,843.0,4,3,4000000,100,1
2025-11-27,Trade Point A/S,MY,9404909000,Duvet 200g HIMMELBJERG,3004.41,111.16,USD,38.2,1,4,4071000,100,1
2025-04-01,"Healthcare Co., LTD",CN,9404219000,Mattress GULDAGER,136862.39,5063.91,DKK,2059.1,1,4,4000000,100,1
2025-05-16,Schou,TR,9403208000,Lounge set FJELLERUP,9605.15,0.0,DKK,88.5,4,3,4000000,100,1
2025-04-26,Multi Lines International Co. Ltd.,CN,3926909290,Air bed VELOUR DURABEAM,201745.25,13113.44,DKK,1707.6,3,3,4000000,100,1
2025-09-06,Schou,TR,9404219000,Mattress GULDAGER grå,10502.24,0.0,EUR,135.2,4,2,4000000,300,1
2025-11-05,Zolo,CN,9404909000,Duvet 200g HIMMELBJERG,7375.8,272.9,USD,140.7,3,2,4000000,100,1
2025-04-11,SourceByNet Pte. Ltd.,CN,6301401000,Blanket SKAGEN,5193.54,623.22,EUR,103.4,1,3,4000000,100,1
2025-10-09,X-Mile ApS,IN,9403601000,Bookshelf TAMBOHUSE,5304.83,0.0,USD,53.6,3,3,4000000,100,1
2025-01-06,X-Mile ApS,CN,9404219000,Mattress GULDAGER,65688.94,2430.49,EUR,631.0,1,3,4000000,100,1
2025-02-20,Intex Development Company Ltd,CN,9403601000,Bookshelf TAMBOHUSE,57690.81,0.0,USD,575.4,3,3,4000000,100,1
2025-04-05,Zolo,CN,9401610000,Lounge set VONGE,222098.25,0.0,USD,1991.6,3,3,4000000,100,1
2025-10-04,"Healthcare Co., LTD",CN,6301401000,Blanket SKAGEN,16224.66,1946.96,USD,157.3,1,3,4000000,100,1
2025-11-03,Actona Company A/S,CN,3926909290,Air bed VELOUR DURABEAM,115691.06,7519.92,NOK,973.3,3,3,4071000,100,1
2025-04-20,Multi Lines International Co. Ltd.,CN,9404219000,Pillow KRONBORG,20122.74,744.54,EUR,196.7,4,2,4000000,100,1
2025-02-06,Schou,VN,9404219000,Mattress GULDAGER,34545.94,1278.2,USD,366.9,1,2,4000000,100,1
2025-05-10,2-Connect ApS,CN,6301401000,Blanket SKAGEN,5981.98,717.84,DKK,116.7,1,3,4000000,100,1
2025-04-09,Actona Company A/S,CN,9404219000,Mattress GULDAGER,250993.35,9286.75,DKK,4365.7,1,3,4000000,100,1
2025-05-02,Intex Development Company Ltd,PK,9401710000,Dining chair JONSTRUP,15473.91,0.0,DKK,176.8,3,3,4000000,100,1
2025-05-24,JYSK A/S,BD,6302310000,Bed linen NEXO (B-kval.),42833.62,5140.03,DKK,925.2,1,4,4000000,100,1
2025-12-17,Schou,CN,3926909290,Air bed VELOUR DURABEAM,70383.88,4574.95,EUR,936.2,3,3,4000000,100,1
2025-04-20,Schou,CN,6302310000,Bed linen NEXO sort,304963.23,36595.59,DKK,3540.5,1,2,4000000,100,1
2025-04-28,JYSK A/S,CN,9401610000,Lounge set VONGE,46195.65,0.0,USD,893.9,3,3,4000000,100,1
2025-04-12,2-Connect ApS,CN,9403601000,Bookshelf TAMBOHUSE,8016.74,0.0,EUR,71.1,1,3,4000000,100,1
2025-12-07,Schou,CN,9404219000,Mattress GULDAGER,10432.81,386.01,EUR,163.3,1,3,4000000,100,1
2025-01-08,Intex Development Company Ltd,VN,9403208000,Lounge set FJELLERUP,686136.37,0.0,USD,7729.3,1,3,4000000,100,1
2025-11-14,"Healthcare Co., LTD",CN,9403601000,Bookshelf TAMBOHUSE,169018.23,0.0,EUR,3594.1,1,3,4000000,100,1
2025-08-15,JYSK A/S,VN,6303929090,Curtain SILKEBORG,51617.67,6194.12,DKK,1145.2,1,2,4000000,100,1
2025-04-16,Zolo,CN,9401300000,Office chair GUDHJEM,3392.83,0.0,NOK,33.5,3,3,4000000,100,1
2025-03-05,Schou,IN,9403601000,Bookshelf TAMBOHUSE,30600.8,0.0,USD,302.0,1,3,4000000,100,1
2025-02-26,Unique Furniture A/S,VN,9401610000,Lounge set VONGE sort,154151.78,0.0,EUR,2961.5,1,3,4000000,300,1
2025-10-04,Intex Development Company Ltd,IN,7013990090,Glass vase ROMO,13142.3,1445.65,DKK,122.4,3,3,4000000,100,1
2025-09-21,Schou,CN,9403601000,Bookshelf TAMBOHUSE,19790.3,0.0,EUR,280.6,1,4,4071000,100,1
2025-10-10,JYSK A/S,CN,6303929090,Curtain SILKEBORG sort,74823.18,0.0,USD,1285.7,3,3,4000000,300,1
2025-11-27,Unique Furniture A/S,PK,9404219000,Pillow KRONBORG,99896.71,3696.18,EUR,1044.1,1,3,4000000,100,1
2025-10-18,Multi Lines International Co. Ltd.,CN,7013990090,Glass vase ROMO,8518.94,937.08,DKK,152.6,4,3,4000000,100,1
2025-09-05,JYSK A/S,TR,6301401000,Blanket SKAGEN,9816.91,1178.03,NOK,111.9,1,3,4071000,100,1
2025-04-23,Trade Point A/S,MY,9404219000,Mattress GULDAGER,18428.04,681.84,USD,214.7,1,3,4000000,100,1
2025-05-12,X-Mile ApS,BD,9404219000,Pillow KRONBORG,135518.07,5014.17,USD,1156.6,1,3,4071000,100,1
